text,label,notes
"Which tropes need to be abandoned? - There are some famous ones but let's try to avoid them.  ""Dumb Characters""  ""Cheap Jolts""  ""Car not starting""  ""Kids with imaginary friends""  What else can we think off?",,
Sinister for me made me feel the most on edge out of any film I've watched in the last 15years. Opinions? - Great film i highly recommend if you haven't seen it number 1 is better then 2 in my opinion. Has a very dark feeling about it through out the movie very entertaining.,,
"Backrooms is fantastic - I just got out of the movie and loved it. It's quite different from what I was expecting but in a good way. It's actually quite fucked up and genuinely scary. In fact I would go so far as to say this is the scariest mainstream horror movie I've seen in quite a while.  It does a good job of not relying on jump scares or any kind of cheap scares - it certainly does have a handful of jumps but they're pretty well telegraphed. What it does best is build an amazing sense of dread throughout the entire movie. Also need to give it props for managing to be as scary as it is in mostly very well lit environments, which is a nice change from 90% of horror where characters stumble through dark corridors and you can barely tell what's going on.  Without spoiling anything this movie feels like the perfect beginning of a franchise and all I could think during the credits was ""I can't wait to see what they do with Backrooms 2"".  Highly recommend.",,
"The Dark and the Wicked - I feel like this movie doesn’t get enough credit. I was a huge fan of Hereditary , and this is probably the closest movie I’ve found that gave me a similar feeling. I’ve talked to a lot of people who are into horror and surprisingly a lot of them haven’t even seen it, which is why I kind of consider it a hidden gem.  If you loved Hereditary and somehow haven’t watched this one yet, I’d definitely recommend giving it a shot. This movie genuinely creeped me out, which is pretty rare for me, and I really enjoyed it. If you end up watching it, come back and rate it, I’m curious what everyone else thinks. If you’ve seen it before, let me know what you thought about it.✌🏼",,
I miss cheesy slasher horror movies... Not every movie needs to be a masterpiece - I genuinely miss straight forward slasher movies I miss the 1980's campy movies and the movies where it's not that deep and it is just fun horror.  It seems like nowadays for a movie to be popular or liked it needs to be a complicated psychological horror.,,
"Horror seems to be having a moment right now. Why do you think that is? - I’ve always loved horror movies but, growing up in the 2000s, it wasn’t a super popular genre and also went through a big phase where it didn’t seem to get taken super seriously. The Japanese and Korean horror remake trend, teen slasher movies, etc. Not to say there weren’t good movies out at the time but we seem to be living in a horror golden age right now. It seems like there are new GOOD horror movies coming out almost monthly. Couple that with an increase in horror tv shows (From, Yellowjackets, Mike Flanagan projects, etc.).  Why do you think horror seems to be going through this right now? In no way complaining, it’s incredible. Just curious what prompted it.",,
Tired of dead by daylight clones. - Man every time I get excited for a new horror game based on a popular franchise all my excitement is instantly sucked out when I realize it’s just another asymmetrical dead by daylight style game if I wanted to play dead by daylight ID JUST PLAY DEAD BY DAYLIGHT  Halloween asymmetrical horror Killer klowns from outer space asymmetrical horror Friday the 13th asymmetrical horror The new saw game that inspired this post ASYMMETRICAL HORROR  And it wouldn’t be that bad but these games die after a while and then youre stuck with sometimes the only representation that that franchise is ever gonna get in video game form. a multiplayer game with dead or shut down servers  The new saw game could have done so damn well as a single player experience in the vain of until dawn you have to play as the detectives trying to track down the missing people while also playing as those missing people trying to keep all of your characters alive but no. That’s not what we got. We got a game that will be played for 6 months die and be forgotten,,
The most cerebral horror movie I've ever seen - I just watched triangle again. It's been so long that I had forgotten all of it almost I remembered some of it and that was about it but I did not know how deep that movie went. It's the kind of movie that by the time it's done your head is going to hurt because of well made in the material of the story matter I'm leaving it very vague because it's a movie if you haven't seen it yet your best going in blind and it's an ending that can be interpreted. This is right up there with Christopher Nolan's inception. You owe it to yourself to see this trust me if you haven't seen this you've never seen a horror movie like this before and probably will never see one even close to this good again that does what it does so well. And the best thing of all is you can watch it for free it's on YouTube. It is one of the fucking deepest movies I've ever seen. Oh my God is not even sufficient enough for it there are not words for what I just watched.  Here is the link to watch it for free:  https://youtu.be/aY3s6BznWNs?is=zSTOCJ4ev1Wf45WV,,
Widows bay - Anyone watching? This show is packed with lore and is so seriously so much fun. It's on Apple TV btw. Kind of a spooky wives tale show. Go watch it and let me know what you think.,,
"Why do you think ""Abigail"" didn't do well? - Good reviews, a interesting set-up, vampires are still fairly popular. Personally, I feel the movie was a bit too camp for its own good. It didn't seem to know if it was Horror or a comedy. Also, most of the characters are unlikable. You have a hard time finding anyone to root for.",,
"Why were Supermassive Games never able to replicate something of the same quality as Until Dawn? - When Mad of Medan was first announced, SMG were hyping it tf up as the “next Until Dawn” and the “game changing spiritual successor”, but then it was a disappointment and both a commercial and critical mixed bag. I wish this was only the case for Man of Medan, unfortunately, this was the case for the rest of the Dark Pictures anthology. Little Hope, House of Ashes, The Devil In Me, each one of them was hailed as “the next Until Dawn” but it’s just not it. The Quarry is the closest thing we’ve had to Until Dawn, and even that was incredibly lacking, rushed and not fleshed out. I had fun playing all of them tho.  Some would say it’s because Until Dawn was a PS4 exclusive and was heavily backed by Sony, but I don’t agree that this what made Until Dawn so great, I don’t think it’s a budget thing. Until Dawn was a passion project and there was so much love and passion poured into it. Remember “Hidden Agenda” ? That was also a PS4 exclusive backed by Sony, and it was terrible, to the point Sony cut ties with SMG and never worked with them again.  The Dark Pictures anthology isn’t disappointing because it doesn’t have the same budget and the fancy, expensive facial capture that Until Dawn had. It lacks the quality of the writing, character development, atmosphere, environmental storytelling, fleshed out narrative, and most importantly, a compelling story. Until Dawn was a full complete package.  Directive 8020 has released, and it’s just another below average Dark Pictures game that flew under people’s radar. It’s genuinely bittersweet.",,
"Creep (2014) - Just finished this movie and omg, this is one of the scariest movies over ever seen.  The wolf mask scene at the door really disturbed me, everything felt so real about this movie. Also the scenes after Aaron escaped (in Aaron’s house with the tapes) really freaked me out.  The ending was pretty good and the acting was amazing! The only negative point on this one is how stupid Aaron was; not even looking behind him while on the bench was really stupid.  4,5/5 for me!",,
"The horror trope that scares me the most - I don’t know what it’s called but it stems from when i was a kid in that episode of SpongeBob, where he breaks his butt and he doesn’t want to leave the house so Patrick dresses up in the gorilla suit and when SpongeBob calls him out, a second Patrick shows up and the question is “if Patrick is really in the gorilla suit then who’s the other Patrick?” I still get the heebie-jeebies when I watch that episode.  A recent adult example is from the book We Used to Live Here where spoiler the main character is in a hotel room with her girlfriend and then suddenly gets a call at 3 o’clock in the morning from her girlfriend  I made light of it, but when I glanced down at my phone during dinner with my boyfriend, I could’ve sworn it said he was calling me and we joked about this specific fear that I have and how I would’ve handled it  does this trope have a specific name? even though it freaks me out so much I would like to find more movies and books that have this. 😭  Edit: I wanna thank everybody for their suggestions, keep them coming! I’m reading all of the replies and taking every single one of your suggestions. Y’all are gonna keep me awake for the rest of my life 😅",,
"Scary Movie 3 the second-best installment, if not the best. - After seeing Scary Movie 6, I have decided to make a list. Rank.  Here goes:  Scary Movie 1  Scary Movie 3  Scary Movie 2  Scary Movie 6  Scary Movie 4  Scary Movie 5  After seeing 6, I decided to take a trip down memory lane. 1 and 3 got the most laughs out of me. 3 packs a lot of funny jokes, some very underrated. The accidental Klan hood at the rap battle, Kevin Hart and the other guy's existential questions (""rats are outside, mice are inside, but if a rat comes into the house, does that make it a mouse?""), the oracle fighting with the lady in the tape, Brenda kicking ghost girl's ass, Charlie Sheen fighting Michael Jackson (""I didn't touch her...she's a girl!""), the sheriff's hat getting bigger every shot, and my personal favorite, the clips of the alien sightings.  I don't care for 1's filthy dirty humor, but I have to acknowledge it's still the best. I think 3 gives it a good run for its money. I don't know why some people say 1 and 2 are the only good ones.",,
"What are some old scary YouTube vids - Y’all remember any older yt vids that absolutely scared you? I mean like when you watched it you had to turn off the video , or something that just kept you up at night. Please share them! I’m making a YouTube playlist with some unnerving vids.",,
"Best witch movies? - Looking for something cool, newish, and some depth.  So far I’ve seen the biggies: Weapons ✅ VVitch ✅ Carrie ✅ The craft ✅ Suspiria ✅✅  Thank you :)",,
"Widow’s Bay appreciation post! - OH MY GOD, this horror series is so good! A bunch of you recommended it on here- and im now fully into it! The humor is so perfectly placed! I normally hate horror comedies unless it’s a very particular brand…but this show is perfect.  Thank you all for recommending it. (If anyone is curious, it’s streaming on Apple TV).",,
Demonic Possession: what is the endgame? - Been thinking about this one for a long while. I love demonic possession movies like The Exorcist but it seems like they always end before you get to see the demon actually wreak havoc  And so I’m wondering: what would the actual endgame be for a demon possessing someone?  And has there ever been a movie where the demon wins and we get to follow the aftermath?  It would be so cool to see a sort of war film where humanity is fighting back against Satan’s army  Would love to hear everyone’s thoughts on this,,
"I need the nichest EVER found footage movies you know! - So, by the past 5-6 years, i've been a huge Found Footage fan, I LOVE Found Footage movies, I don't know what to say about it, its one of my favourite genres  So, you can recommend witouth reading this, but you can, in fact, read this list of movies i've seen so you don't mention movies i've already seen   Banshee Chapter (2013)  The Outwaters (2022)  Skinwalker Ranch (2013)  Operation Avalanche (2016)  The Fear Footage (2018)  The Fear Footage 2: Curse of the Tape (2020)  The Fear Footage 3AM (2021)  Final Prayer (2013)  Frogman (2023) Milk and Serial (2024)  The Monster Project (2017)  Curse of Aurore (2020)  Ghostwatch (1992)  Evidence (2012)  The Medium (2021)  The Lost Footage of Leah Sullivan (2018)  Exhibit A (2007)  Be My Cat: A Film for Anne (2015)  Afflicted (2013)  The Possession of Michael King (2014)  Devil's Pass (2013)  Digging Up the Marrow (2014)  Butterfly Kisses (2018)  The Conspiracy (2012) The McPherson Tape (1989)  Alien Abduction: Incident in Lake County (1998)  Phoenix Forgotten (2017)  Area 51 (2015)  Alien Abduction (2014)  The Blair Witch Project (1999)  Cannibal Holocaust (1980)  Paranormal Activity (2007)  Paranormal Activity 2 (2010)  Paranormal Activity 3 (2011)  Paranormal Activity 4 (2012)  Paranormal Activity: The Marked Ones (2014)  Paranormal Activity: Ghost Dimension (2015)  REC (2007)  REC 2 (2009)  REC 3: Genesis (2012)  REC 4: Apocalypse (2014)  Cloverfield (2008)  Chronicle (2012)  Hell House LLC (2015)  Hell House LLC II: The Abaddon Hotel (2018)  Hell House LLC III: Lake of Fire (2019)  Hell House LLC Origins: The Carmichael Manor (2023)  Grave Encounters (2011)  Grave Encounters 2 (2012)  The Taking of Deborah Logan (2014)  Lake Mungo (2008)  Noroi: The Curse (2005)  Gonjiam: Haunted Asylum (2018)  The Bay (2012)  Host (2020)  The Poughkeepsie Tapes (2007)  The Last Exorcism (2010)  As Above, So Below (2014)  The Tunnel (2011)  Savageland (2015)  Horror in the High Desert (2021)  Horror in the High Desert 2: Minerva (2023)  The Borderlands (2013)  Creep (2014)  Creep 2 (2017)  Willow Creek (2013)  Exists (2014)  Troll Hunter (2010)  The Sacrament (2013)  V/H/S (2012)  V/H/S 2 (2013)  V/H/S: Viral (2014)  V/H/S/94 (2021)  V/H/S/99 (2022)  V/H/S/85 (2023)  V/H/S/Beyond (2024)  Unfriended (2014)  Unfriended: Dark Web (2018)  Searching (2018)  Missing (2023)  Megan Is Missing (2011)  The Den (2013)  Deadstream (2022)  The Visit (2015)  Apollo 18 (2011) The Char Man",,
"Vivarium left me feeling weird - I’ve scrolled past it so many times but thought it’s probably just going to be a generic “couple moves into a creepy house and has no sense” movie. But wow I’m disappointed in my judgement, it was amazing!  The atmosphere of dread was suffocating. Me and my husband didn’t say a word all the way through it after the house tour scene. When it finished we just stared at the tv.  I went to bed after and couldn’t sleep, it just left me feeling so strange almost like an existential feeling. It’s very rare a movie gets me like that  I wish it could be a series so we could see into the world under the pavement. What happens if you kill the boy? What happens if you view the house but you’re not a couple? There are so many scenarios but I guess that’s the point of the movie, it all ends the same no matter what you do",,
"So good to see modern horror having a massive renaissance the past few years to the point it's getting nominated for Oscars, Horror has been neglected for years but it's finally getting it's flowers. - Sinners winning 4 Oscars and then we've recently had some great films from lesser known directors, Oddity and Hokum, Barbarian and Weapons, Talk to Me and Bring Her Back and more recently films I can't mention as they need to be in the actual discussion sub, but it's so refreshing seeing horror be appreciated",,
"never thought i was a horror film fan, but turns out i love folk horror - what are all the best ones? - so far i have seen and loved:  midsommar  apostle  the ritual  the witch  wicker man  I WANT MORE. Inject it into my veins! I particularly love ones that have cults.",,
"Any movies like It Follows? - Truly one of my favorite movies and looking for something with a similar vibe. I’m not looking for too many jump scares, mostly something with an eerie and psychological vibe to it.  I’m a big fan of suspense, slow burns that are creepy, and psychological movies! I remeber looking out my windows for weeks after watching it follows feeling like someone was watching me. Truly terrifying but I loved it!!",,
Blair Witch Project’s Heather Donahue Clarifies She’s “Not Participating” In Reboot: “Preserving My Autonomy Mattered More” -,,
Bruce Campbell Explains ‘Evil Dead’ Has “Moved Away” From Ash: “Not Part Of Any Big Overriding Story Or Scheme” -,,
"Movies that keep you on the edge of your seat with dread? - Like everyone else, I saw and was pretty blown away by (insert current Curry Barker movie I’m not allowed to name here for some reason). I don’t think I have ever experienced being on the very edge of my seat with dread like that before; it was a very particular (and relentless) feeling. Which other movies have brought that out in you?  *It Follows* felt similar, except I knew exactly what to expect whenever the entity was (potentially) on screen. I knew the rules of engagement there. Obsess*** was just unhinged and I had no effing CLUE what Nikki was going to do. Ever. What else has filled you with that feeling?",,
"What horror movie has a deeply unsettling background detail that you completely missed on your first watch? - For me, it’s Hereditary. Everyone talks about the major shock moments and the incredible acting, but the amount of times Annie or the cult members are just silently standing in the pitch-black corners of the frame is terrifying.  When your eyes finally adjust to the dark and you see someone just hovering in the shadows behind a character, it completely changes the movie. What film has a hidden detail like this that messed with you once you finally noticed it?",,
"Lauren LaVera & Rory Culkin Set For Horror-Thriller ‘Red Wedding’ From Gulfstream Pictures - Written by Stolberg and Pete Goldfinger, who have previously collaborated on multiple entries in the Saw franchise, the film follows a teenager and her stepmother who are kidnapped and taken to a remote location as part of a ransom plot, soon discovering their captors are the least of their worries when a deadly bride and groom arrive and begin picking them off one by one.",,
"I watched Backrooms (no spoilers review) - Hi yall, just finished watching Backrooms and I'll admit, I've only seen some of the YouTube videos here and there over the years but I was pleasantly surprised with how effective and disturbing this movie was.  Kane Parsons will be a force to be reckoned with, I wish I was talented like him when I was 20! So I will say these are the highlights and what needed improvement but its just my two cents and I highly encourage everyone to check this movie out at the cinema :)  Highlights  - story is fantastic  - backrooms lore is very interesting and unexpected in some ways  - actors are great and embue their characters with emotion and complexity  - the found footage/digicam sequences were immersive and added to the liminal space feel and ""ARG"" energy.  - final act caught me off guard, did not see any of that coming.  - actual backrooms environment is huge and contains areas you wouldnt expect  - great suspense building with some genius jump scares that add to the story as opposed to taking you out of the moment.  What needed improvement  - first 20 minutes after the excellent opening scene is slow, its important but needed to be tightened  - some camera angles felt... off, specifically a scene early in the movie where theres large gaps between the top of people's heads and the top of the frame, its a very minor composition and framing issue but it did bother me and felt amateur  - theres a continuity error that the entire audience picked up on and i qouldnt be surprised if people talk about this error in the coming days  - final act had great suspense and buildup and then seemingly ended out of nowhere? Not saying the entire movie has to spoon feed you but the ending of this shouldve been clearer.  Go see it!",,
"Child's Play/Toy Story Question: Do you think the toys would move in front of Chucky because he's a toy, or that they wouldn't move because he's actually Charles Lee Ray, a human trapped inside of a plastic body? - I was watching Toy Story 3 with my kid today and I got to thinking on this particular question.  ​  Hypothetically, were those two worlds to suddenly collide, what do you suppose the case would be?  ​  Would Woody and the gang instinctively know what's up, or would they just assume that Chucky was like them? If they didn't initially realize, how long do you think it would take them to clue in? How do you think Charles would react to abruptly gaining the forbidden knowledge that all kids toys were actually sentient beings in their own right?  ​  ​  ​  ​",,
"Child appropriate horror movie recs for a four year old obsessed with death? - Fucking insane title, I am aware. LMAO okay explanation. My four year old niece adores me and looks up to literally everything I do. I am a bone collector/taxidermist. I’ve let her observe the animals I collect (from a safe distance) bc she’s really interested in them. Her mom doesn’t mind, we both agree it’s healthy in the way it increases respect for the dead and natural curiosity in all parts of nature, as well as a healthy feeling and ideas towards death itself. I educate her about how death helps other animals survive, and how without it some animals would starve and suffer. I introduce her to a lot of bugs that help aid in the decomposing process (such as worms and roly polys we find under rocks) and teach her their life cycles and how they interact with their environment.  The main reason i do this is because she’s been through similar trauma to me. This little girl has lost her father in a horrible freak accident last year, and her grandfather a few days ago to cancer. I can already see the signs of OCD poking through her like it did with me. I lost my brother to suicide at a similar age, and my father later went to prison long term a bit later, and I lost one of my grandmas to cancer as well. I would often stay up at night sobbing because I felt I was wasting my life away and was gonna die soon, too. I was only 8!!  I’d do anything in my power to prevent the same thing happening to her, so I try to give her a relationship with death to where she accepts it as a part of life, and isn’t scared of it. Basically… kids movies with horror themes that also have themes of death, loss, grief, acceptance, unicorns… maybe??, and are appropriate for a 4 year old. Think like the vibe of Frankenweenie! Something mature enough to deal with hard topics but also childish to where she won’t be sad or scared. That was one of my favorite movies as a kid. I feel the ending is very similar to something I’m looking for.  She is brave, however! I keep hissing roaches, and she’ll hold em! She’s not scared of much, but I don’t want to show her anything with gore, nsfw themes, or anything too crazy or inappropriate for her age that’s often in a lot of R rated horror.  Edit: thank you for all the comments! She is in therapy, so no need to worry about that! Didn’t add that to my post but she has been since her father passed. To anyone concerned, I mean movies much more along the lines of Casper/Coraline/Nightmare before Christmas than scary horror! Basically movies with horror elements is what I’m looking for,not really heavy on the scares. Stuff that’d air on Disney channel during Halloween time. I’ve gotten some really good suggestions, thank you guys!  I’m likely gonna show her Spooky Buddies (the movie with all the golden retrievers) bc she loves animals and I feel it’ll help ease her into more spooky themes. Then I may go with Casper or nightmare before Christmas!",,
"I don't think Chiwetel Ejiofor would've been my first choice to play a dour middle-aged man who's bitter because his wife left him, but damn if he doesn't sell it. - Maybe it's because I first saw him as The Operative in Serenity back in the day. I don't generally think of Chiwetel as playing an ""everyman"" sort of character.  I kinda wanna see him play a guy getting sucked into Red Pill ideology or something now.",,
[Vivarium 2019] I think Vivarium shows the most realistic depiction of alien research ever seen in cinema (Fan Theory) -,,
"What's your one and done? - What's a horror that you watch once but have no intention of revisiting, despite it being a good movie?  For me it's probably Bring Her Back. I ""enjoyed"" it at the time but man it is gnarly 😬  I don't think I can put myself through that again, which is annoying, given that I bought it outright when it came out 😅",,
Mark Duplass Defends ‘Backrooms’ Director Kane Parsons Amid Speculation About 20-Year-Old Filmmaker’s Role -,,
"Who else is so excited for next week’s episode of Widow’s Bay?? - I just finished episode 8, and I am so excited for next week’s episode because it’s clear that they’re going do the Widow’s Bay version of Stephen King’s Storm of the Century!! One of my favorite made for TV movies!  Also, is anyone else terrified this show is gonna get canceled because not enough people know about it? I’ve been telling everybody and their brother.",,
"Inde Navarrette: If horror will have me, I will stick in horror for a while. - PEOPLE: You're perhaps best known right now for Superman & Lois. Do you prefer doing action or horror? Is there a genre that you want to continue to work in, or do you want to work all over? . NAVARRETTE: I would love to try multiple different things. But I'm not going to lie, I think if I'm lucky enough to, I'll stick in horror for quite some time. Horror is the most welcoming. I didn't know that it was going to be something that I loved doing because of how scared it makes me. And there's so many different avenues of horror. You've got the gory, you've got Rob Zombie, you've got the psychological, you've got the thriller, you've got so many different aspects to play with. So there's so many different worlds to build. If horror will have me, I will stick in horror for a while.",,
"""I can't be scared"" - There seems to be an influx of ""Horror Doesn't Scare Me!"" posts. Topics like ""I am desensitized"" and ""Suggest me something that truly scares me.""  Horror is a complex genre that encompasses many human experiences and fears: Home Invasion, Grief, Loss, Fear of the Unknown, Body Horror, Depression, The Unknown, Death, Brushing your teeth, Trying to rip your own teeth out  I get it. Folks may think they have seen every horror idea and concept that could hurt or scare anyone.  To me, the crux of horror requires investment. If you cannot feel empathy, you cannot feel horror. When I am genuinely afraid, it's because I experience the horror that the protagonist experiences.  I entirely respect how unfulfilling a payoff can be. I recognize how absurd some of the stories are.  I'm suggesting that when nothing scares you, you aren't there. You're choosing to insulate yourself from the experience. The only horror we will ever experience is from ourselves, and the people we care about.  Do you know what having your teeth being ripped out sounds like?  I do.  Edits:  The Brushing Teeth? It doesn't matter what the source of fear is. If the character fears ""brushing their teeth,"" as an audience we should be capable of empathizing with that fear.  I'm not saying D-list movie/show/book/game is worth cringing or crying over. Like five lines up says: if nothing scares you, it's worth considering why nothing scares you.",,
"Disturbing horror movies with no sexual violence? - Basically the title. I want some upsetting movies that don't include or rely on sexual assault.  I recently watched The Coffee Table and realized that I can still be genuinely disturbed by horror, so I would like more things like that. This is probably a narrow pool to choose from, but I'm hoping there's some decent stuff out there.",,
"The Lighthouse (2019) - a solid movie portraying “descent into madness” accurately. - I loved seeing Robert Pattinson and Willem Dafoe going insane together. It’s a great movie and it has its unsettling moments to the point where you start to question your own sanity. Robert Eggers knows how to make his audience uncomfortable with zero jump scares, but rather disturbing imagery that’ll end up in your nightmares.  This is probably my favorite Robert Eggers movie - but it’s hard to compare a favorite when he’s also directed other classic horror movies: “The Witch” (2015) and “Nosferatu” (2024). “The Lighthouse” knows how to portray insanity well, so definitely keep this one on your watchlist if you haven’t seen it already. What are your thoughts and opinions on this spectacular and unhinged movie?",,
"What’s with the sketch comedian to acclaimed horror director pipeline? - Curry Barker is now the third in a line of sketch comedians who pivoted to horror and directed some of the most acclaimed horror movies of the past decade (alongside Jordan Peele and Zach Cregger). I definitely notice some tonal similarities in their work, like a deft way of balancing genuinely scary or disturbing elements with humor, but I wonder what else from comedy sets them up for success in horror. A skill in subverting expectations? Any thoughts?",,
"Inde Navarrette career blowup a rare thing? - With her success, how rare is it to see someone at her level to blow up this quickly? Is she like an overnight celebrity? Was she already pretty well known prior to this? I don’t wanna compare her to Florence Pugh or like Anya Taylor joy but it feels like she’s one that career trajectory after this one.",,
Jeepers Creepers discussion sucks - Jeepers Creepers was one of my first favorite horror movies as a kid growing up and the second one was a drop in quality but still a fun watch. Unfortunately in 2026 this movie has become seemingly impossible to talk about because it quickly devolves into every comment being about Victor Salva and his crimes. I agree people should be aware of this man and his crimes but it sucks the whole movie is condemned due to his involvement and people are more interested in discussing his crimes than the movie itself. I wish the discussion could be more centered around an all time movie monster and Justin Long’s early foray into horror instead of the disgusting crimes of the director. Do you have any movies with similar controversies that you feel overshadow the film?,,
"Favorite ‘cozy’ horror movies? - it’s a cloudy day in nyc. i (blissfully) have nothing to do until later tonight. i want something good and engaging and cozy. i’m thinking like, the ninth gate vibes, or something good and gothic. but like im up for anything. what do you guys like to watch on a chill rainy day?",,
"Evil Dead 2013 deserves to be in the conversation for top 3 Horror Reboots/ Remakes of all time. - I will happily die on this hill.  Jane Levy gets put through the absolute ringer and still gives a horror hall of fame performance. The way she manages to play like four versions of Mia so believably is nuts, and the whole thing would have fallen apart of she couldn't sell it.The supporting cast are however slightly forgettable, which is the one criticism I will give the film.  The premise is great, and the reason why nobody just books it out of there immediately when it starts getting creepy being due to their distrust of Mia's drug use is ingenious. It also solves the ""why did nobody just call for help"" question - by straight up just never showing a phone in the movie!  It's totally okay to watch if you've never seen an Evil Dead movie before. If you are a fan of the originals (which I am), it does a perfect job of toeing the line of not being just gratuitous fan service but providing enough nods for the fans to keep them guessing.  It carves out its own identity from the originals by reimagining the source material as a straight up horror with no comedic elements. Nothing is going to top the zany humour of the original trilogy (AVED aside), so they were wise to not even bother and focus on making it as straight up twisted as possible.  The scares are there, the gore is definitely there, with some truly gnarly body horror.  I genuinely believe that by the end of it, Mia deserves to at least top 5 final girl conversation. She's a drug addict, goes through withdrawal, gets possessed, gets mutilated, gets buried alive, dies, gets brought back to life, rips her own arm off and then chainsaws a deadite straight through the face. That is objectively rad.  I just don't possibly know what more people would want out of a reboot/remake. Watching Evil Dead Rise really puts into perspective how great this movie is. EDR has an incredible premise and squanders it and is tonally all over the place.  ED2013 has a vision and executes it well.  I know Evil Dead Burn is coming out which I will obviously be watching and I hope it's half as good as 2013 is.  This is my perfect ""let's get some buddies round, drink a few beers and have a great time"" movie. Easily one of the most entertaining horror movies of the past 2 decades.  I feel like this movie doesn't get talked about enough in general. I don't really know which modern horror reboot comes close?  Thank you for coming to my Ted Talk. Because of this movie I will watch pretty much whatever Fede Alvarez wants to make, he's earned my loyalty 🫡",,
"What's the most disturbing movie you've ever seen that almost nobody talks about? - Not looking for the usual mainstream answers. I'm interested in obscure films with strange histories, censorship controversies, urban legends, lost-media connections, or a reputation that grew through word of mouth.  Bonus points if you can explain what made it so unsettling 🫣  Edit: Thank you everyone for all your awesome suggestions.",,
scariest film of 2026? - i’ve seen the Curry Barker film which was fun but not always super frightening. looking for recommendations on the scariest movies you have seen this year already.  avoid spoilers please!,,
"Survial horror is eating good. - Silent Hill 2 remake doing well, Silent Hill having a new game in F and getting another new game  Resident Evil 9 having done well, And now Code Veronica getting a remake? Survival horror is thriving  And lets not forget Fatal Frame getting some new life with the Fatal Frame 2 Crimson butterfly remake.",,
